order_id,order_date,category,sub_category,region,supply_chain_status,quantity,unit_cost,unit_price,discount_pct,inventory_days
ORD-19301,2023-06-06,Apparel,Pants,West,On-Time,1,289.51,638.59,0.05,25
ORD-19302,2023-05-03,Furniture,Tables,East,On-Time,3,205.99,271.88,0.56,162
ORD-19303,2023-06-01,Furniture,Desks,West,Delayed - Transit,2,196.63,232.88,0.5,111
ORD-19304,2023-03-11,Furniture,Desks,East,Delayed - Transit,4,264.53,297.24,0.6,191
ORD-19305,2023-02-28,Furniture,Tables,West,On-Time,2,153.18,202.02,0.65,113
ORD-19306,2023-06-28,Furniture,Tables,East,On-Time,1,373.07,456.86,0.48,146
ORD-19307,2023-11-01,Electronics,Audio,West,Delayed - Transit,1,306.53,386.55,0.51,92
ORD-19308,2023-09-13,Furniture,Tables,East,On-Time,1,158.41,190.05,0.5,102
ORD-19309,2023-03-15,Furniture,Tables,West,On-Time,2,283.11,355.47,0.51,99
ORD-19310,2023-11-20,Electronics,Audio,West,On-Time,2,133.91,296.97,0.0,15
ORD-19311,2023-07-03,Apparel,Shirts,South,On-Time,4,198.94,388.99,0.05,39
ORD-19312,2023-10-07,Electronics,Accessories,South,On-Time,5,375.91,678.85,0.0,34
ORD-19313,2023-03-01,Electronics,Accessories,West,On-Time,3,18.47,43.85,0.05,25
ORD-19314,2023-08-25,Apparel,Footwear,North,On-Time,2,390.85,772.78,0.05,26
ORD-19315,2023-01-19,Furniture,Chairs,South,On-Time,2,390.78,472.63,0.41,117
ORD-19316,2023-03-23,Furniture,,South,Delayed - Transit,2,300.1,377.04,0.51,97
ORD-19317,2023-06-26,Apparel,Footwear,East,On-Time,4,28.86,49.42,0.0,26
ORD-19318,2023-06-19,Apparel,Footwear,North,On-Time,1,183.53,415.83,0.0,35
ORD-19319,2023-09-24,Apparel,Pants,East,On-Time,3,33.08,61.38,0.05,18
ORD-19320,2023-10-19,Furniture,Tables,East,On-Time,1,131.03,151.49,0.39,113
ORD-19321,2023-01-09,Furniture,Chairs,West,On-Time,2,57.17,74.82,0.53,99
ORD-19322,2023-12-01,Apparel,Footwear,South,On-Time,3,379.68,669.7,0.05,43
ORD-19323,2023-01-26,Electronics,Audio,West,On-Time,3,38.29,76.37,0.05,15
ORD-19324,2023-03-31,Furniture,Chairs,North,Delayed - Transit,3,277.2,319.21,0.47,130
ORD-19325,2023-01-24,Furniture,Tables,East,Delayed - Transit,2,200.45,241.16,0.47,109
ORD-19326,2023-12-30,Furniture,Chairs,South,On-Time,4,36.76,45.89,0.38,126
ORD-19327,2023-06-23,Electronics,Audio,South,On-Time,5,244.33,427.2,0.05,30
ORD-19328,2023-09-09,Furniture,Tables,North,Delayed - Customs,2,393.63,442.28,0.44,121
ORD-19329,2023-09-14,Electronics,Audio,North,Delayed - Transit,5,118.16,154.78,0.44,120
ORD-19330,2023-06-10,Furniture,Desks,South,On-Time,2,252.57,271.68,0.47,138
ORD-19331,2023-10-16,Apparel,Footwear,East,On-Time,5,202.62,391.7,0.05,23
ORD-19332,2023-10-09,Apparel,Footwear,West,On-Time,5,296.94,480.02,0.0,23
ORD-19333,2023-07-03,Apparel,Shirts,South,On-Time,1,116.03,262.45,0.05,12
ORD-19334,2023-10-20,Apparel,Footwear,West,On-Time,5,21.58,40.84,0.0,12
ORD-19335,2023-06-22,Electronics,Audio,South,On-Time,4,323.06,669.85,0.05,12
ORD-19336,2023-04-02,Electronics,Audio,North,On-Time,2,150.22,358.14,0.05,19
ORD-19337,2023-01-16,Furniture,Tables,East,Delayed - Transit,4,307.25,332.35,0.61,113
ORD-19338,2023-11-16,Furniture,Chairs,West,On-Time,1,198.81,215.91,0.44,105
ORD-19339,2023-10-25,Electronics,,South,On-Time,5,62.41,143.25,0.05,33
ORD-19340,2023-11-22,Electronics,Computers,South,On-Time,5,271.95,440.04,0.05,48
ORD-19341,2023-10-09,Apparel,Shirts,North,On-Time,4,375.39,874.94,0.0,16
ORD-19342,2023-03-21,Electronics,Computers,East,On-Time,1,170.22,287.7,0.0,1
ORD-19343,2023-01-25,Apparel,Shirts,East,On-Time,1,268.85,642.79,0.0,32
ORD-19344,2023-01-13,Apparel,,East,Delayed - Customs,4,259.32,346.32,0.4,127
ORD-19345,2023-08-09,Apparel,Shirts,North,On-Time,2,139.54,302.2,0.05,39
ORD-19346,2023-02-14,Electronics,Accessories,South,On-Time,5,354.2,701.12,0.0,51
ORD-19347,2023-10-23,Apparel,Pants,East,On-Time,4,175.93,384.04,0.05,46
ORD-19348,2023-10-20,Furniture,Desks,East,On-Time,3,148.61,188.93,0.46,125
ORD-19349,2023-06-15,Electronics,Computers,South,On-Time,1,259.81,601.94,0.05,48
ORD-19350,2023-03-26,Furniture,Chairs,North,On-Time,5,399.37,525.93,0.41,117
ORD-19351,2023-01-19,Furniture,Tables,South,On-Time,4,365.06,461.3,0.58,136
ORD-19352,2023-10-08,Apparel,Shirts,West,Delayed - Transit,1,355.44,465.47,0.58,102
ORD-19353,2023-12-10,Furniture,Tables,North,On-Time,5,236.54,299.71,0.39,130
ORD-19354,2023-11-27,Electronics,Accessories,West,On-Time,5,239.88,574.19,0.05,35
ORD-19355,2023-07-07,Electronics,Audio,South,On-Time,5,353.08,773.51,0.0,25
ORD-19356,2023-04-30,Furniture,Chairs,North,On-Time,2,377.49,484.26,0.46,119
ORD-19357,2023-02-20,Furniture,Chairs,East,On-Time,3,373.57,429.05,0.62,117
ORD-19358,2023-08-27,Furniture,Chairs,South,On-Time,2,276.96,373.57,0.46,126
ORD-19359,2023-07-23,Electronics,Accessories,North,Delayed - Transit,2,278.66,326.33,0.49,122
ORD-19360,2023-11-15,Apparel,Pants,West,On-Time,3,325.07,553.19,0.0,14
ORD-19361,2023-05-23,Furniture,Desks,East,On-Time,5,65.56,75.66,0.4,112
ORD-19362,2023-11-01,Electronics,Audio,East,On-Time,5,118.69,197.67,0.0,27
ORD-19363,2023-03-21,Furniture,Tables,South,On-Time,5,285.79,336.45,0.05,75
ORD-19364,2023-08-15,Furniture,Desks,West,On-Time,4,196.57,207.98,0.62,141
ORD-19365,2023-07-15,Apparel,Pants,West,On-Time,3,375.05,646.15,0.05,34
ORD-19366,2023-08-06,Electronics,Accessories,South,On-Time,1,281.88,530.02,0.0,27
ORD-19367,2023-12-31,Furniture,Tables,North,On-Time,5,20.41,23.03,0.53,123
ORD-19368,2023-04-12,Electronics,Audio,East,On-Time,2,158.88,331.07,0.0,70
ORD-19369,2023-04-13,Electronics,Accessories,North,Delayed - Customs,4,313.23,353.03,0.62,96
ORD-19370,2023-12-24,Electronics,Audio,South,Delayed - Transit,1,67.99,80.22,0.0,84
ORD-19371,2023-05-16,Apparel,Pants,North,Delayed - Customs,1,374.64,456.41,0.45,137
ORD-19372,2023-04-07,Apparel,Pants,South,On-Time,3,238.62,502.64,0.05,38
ORD-19373,2023-12-25,Furniture,Chairs,North,On-Time,4,115.14,139.08,0.57,131
ORD-19374,2023-07-28,Apparel,Pants,West,On-Time,2,247.51,559.38,0.0,60
ORD-19375,2023-11-28,Furniture,Chairs,South,On-Time,5,392.31,422.55,0.43,146
ORD-19376,2023-09-23,Apparel,Pants,West,On-Time,5,168.38,302.57,0.05,43
ORD-19377,2023-10-14,Electronics,Accessories,South,On-Time,3,61.15,144.76,0.05,8
ORD-19378,2023-04-21,Furniture,Chairs,South,On-Time,2,215.13,289.17,0.48,108
ORD-19379,2023-08-18,Furniture,Tables,North,On-Time,5,80.9,100.76,0.37,151
ORD-19380,2023-07-31,Furniture,Tables,South,On-Time,1,63.43,73.54,0.36,140
ORD-19381,2023-09-10,Furniture,Desks,East,On-Time,1,191.32,209.62,0.52,138
ORD-19382,2023-11-08,Electronics,Audio,South,Delayed - Customs,4,62.94,70.56,0.57,144
ORD-19383,2023-11-18,Furniture,Tables,East,Delayed - Customs,1,251.02,290.61,0.56,113
ORD-19384,2023-03-23,Furniture,Desks,West,Delayed - Customs,1,198.89,245.79,0.57,104
ORD-19385,2023-07-31,Furniture,Chairs,East,On-Time,3,141.32,172.81,0.64,101
ORD-19386,2023-02-01,Electronics,Accessories,West,On-Time,5,28.51,67.84,0.0,36
ORD-19387,2023-01-29,Apparel,Pants,South,On-Time,5,391.39,790.36,0.05,19
ORD-19388,2023-12-10,Electronics,Audio,South,Delayed - Transit,2,65.29,79.55,0.39,139
ORD-19389,2023-04-26,Electronics,Accessories,South,On-Time,1,203.57,403.0,0.0,26
ORD-19390,2023-10-25,Electronics,Accessories,East,On-Time,4,211.68,444.1,0.05,41
ORD-19391,2023-12-03,Furniture,Chairs,East,On-Time,5,365.89,443.37,0.39,106
ORD-19392,2023-03-18,Furniture,Desks,West,On-Time,4,190.49,205.23,0.44,142
ORD-19393,2023-08-22,Electronics,Accessories,East,On-Time,1,282.67,642.75,0.0,47
ORD-19394,2023-08-23,Furniture,Desks,East,On-Time,3,149.78,191.1,0.61,124
ORD-19395,2023-06-02,Electronics,Accessories,East,On-Time,2,307.37,610.07,0.0,31
ORD-19396,2023-06-10,Furniture,Tables,South,Delayed - Transit,3,332.31,375.41,0.42,115
ORD-19397,2023-07-02,Apparel,Footwear,North,On-Time,5,111.72,207.31,0.05,27
ORD-19398,2023-06-21,Electronics,Accessories,South,On-Time,4,362.42,835.66,0.05,5
ORD-19399,2023-06-18,Electronics,Computers,South,On-Time,3,157.26,313.24,0.0,36
ORD-19400,2023-05-21,Apparel,Pants,North,Delayed - Transit,2,303.57,323.37,0.36,111
ORD-19401,2023-09-10,Furniture,Desks,East,Delayed - Customs,4,156.89,183.28,0.54,122
ORD-19402,2023-09-23,Electronics,Audio,East,Delayed - Customs,1,190.27,204.72,0.53,136
ORD-19403,2023-08-31,Apparel,Pants,West,On-Time,1,399.61,798.4,0.05,35
ORD-19404,2023-07-09,Electronics,Audio,East,On-Time,2,392.79,743.92,0.05,31
ORD-19405,2023-11-12,Electronics,Accessories,East,On-Time,5,241.47,525.29,0.05,30
ORD-19406,2023-04-01,Apparel,Pants,South,On-Time,4,202.47,422.72,0.0,32
ORD-19407,2023-01-07,Apparel,Pants,North,On-Time,4,79.2,153.73,0.05,25
ORD-19408,2023-04-01,Electronics,Audio,North,Delayed - Customs,4,150.29,191.72,0.43,112
ORD-19409,2023-10-29,Electronics,Audio,East,On-Time,4,113.77,255.83,0.05,30
ORD-19410,2023-01-14,Furniture,,West,On-Time,4,116.41,125.33,0.58,105
ORD-19411,2023-07-09,Furniture,Desks,North,Delayed - Customs,4,207.18,227.91,0.61,127
ORD-19412,2023-10-16,Electronics,Accessories,North,Delayed - Customs,1,316.27,397.47,0.49,121
ORD-19413,2023-01-06,Furniture,Chairs,North,On-Time,4,97.98,103.21,0.65,89
ORD-19414,2023-07-31,Apparel,Footwear,East,On-Time,2,363.5,705.36,0.05,29
ORD-19415,2023-05-04,Furniture,Desks,North,On-Time,5,389.7,501.55,0.58,103
ORD-19416,2023-06-08,Furniture,Desks,South,On-Time,4,241.88,269.64,0.38,121
ORD-19417,2023-07-31,Electronics,Computers,North,On-Time,4,44.62,94.55,0.05,29
ORD-19418,2023-05-21,Electronics,Audio,East,On-Time,2,98.87,165.25,0.05,20
ORD-19419,2023-06-02,Electronics,Accessories,South,Delayed - Transit,3,77.77,85.16,0.49,127
ORD-19420,2023-01-23,Furniture,Desks,East,On-Time,4,148.03,193.1,0.39,90
ORD-19421,2023-10-19,Apparel,Footwear,East,On-Time,3,90.85,209.31,0.05,16
ORD-19422,2023-07-14,Apparel,Pants,East,On-Time,2,135.78,230.04,0.05,27
ORD-19423,2023-08-06,Electronics,Audio,East,On-Time,2,359.87,666.25,0.05,20
ORD-19424,2023-12-17,Furniture,Tables,South,On-Time,1,119.12,132.64,0.61,98
ORD-19425,2023-10-15,Electronics,Audio,West,Delayed - Customs,3,42.34,51.55,0.59,134
ORD-19426,2023-02-12,Electronics,Computers,West,Delayed - Transit,3,72.19,91.35,0.36,113
ORD-19427,2023-09-13,Apparel,Footwear,East,Delayed - Transit,3,275.8,317.56,0.48,131
ORD-19428,2023-07-24,Apparel,Shirts,East,On-Time,3,164.53,339.64,0.05,18
ORD-19429,2023-05-25,Apparel,Shirts,West,On-Time,1,341.52,727.28,0.05,50
ORD-19430,2023-02-18,Electronics,Audio,East,On-Time,1,353.81,569.67,0.05,14
ORD-19431,2023-12-31,Apparel,Footwear,North,Delayed - Transit,2,135.47,173.99,0.49,131
ORD-19432,2023-02-24,Electronics,Audio,South,Delayed - Transit,1,133.16,155.1,0.46,92
ORD-19433,2023-03-06,Electronics,Audio,North,On-Time,5,96.36,155.61,0.05,38
ORD-19434,2023-03-12,Apparel,Shirts,East,Delayed - Transit,3,93.88,103.39,0.54,125
ORD-19435,2023-06-12,Furniture,Desks,South,On-Time,3,183.09,215.15,0.38,125
ORD-19436,2023-02-10,Electronics,Audio,West,Delayed - Customs,1,197.28,232.82,0.4,141
ORD-19437,2023-06-03,Apparel,Footwear,North,On-Time,4,88.29,184.72,0.0,26
ORD-19438,2023-06-15,Furniture,Desks,North,On-Time,5,314.86,414.54,0.59,133
ORD-19439,2023-11-13,Electronics,Accessories,East,On-Time,4,135.78,321.59,0.05,32
ORD-19440,2023-08-04,Furniture,Chairs,West,On-Time,1,144.29,154.47,0.37,106
ORD-19441,2023-01-13,Apparel,Shirts,South,On-Time,1,77.89,150.25,0.0,9
ORD-19442,2023-04-29,Furniture,Chairs,South,On-Time,4,118.68,142.43,0.4,126
ORD-19443,2023-07-21,Electronics,Audio,East,On-Time,5,344.61,559.25,0.0,38
ORD-19444,2023-12-10,Electronics,Accessories,West,On-Time,1,20.96,40.9,0.0,26
ORD-19445,2023-08-24,Furniture,Tables,East,On-Time,1,87.32,105.23,0.54,104
ORD-19446,2023-03-22,Electronics,Accessories,East,On-Time,1,311.76,527.8,0.05,45
ORD-19447,2023-03-08,Furniture,Tables,East,On-Time,1,221.74,269.0,0.42,122
ORD-19448,2023-03-10,Apparel,Footwear,North,On-Time,1,192.01,326.23,0.05,33
ORD-19449,2023-09-27,Electronics,Computers,West,On-Time,4,86.81,161.87,0.05,22
ORD-19450,2023-01-31,Apparel,Shirts,West,On-Time,1,37.2,86.95,0.05,36
ORD-19451,2023-02-26,Apparel,Shirts,West,On-Time,3,139.57,282.05,0.0,10
ORD-19452,2023-04-28,Furniture,Chairs,West,Delayed - Customs,1,51.5,58.37,0.43,91
ORD-19453,2023-03-15,Furniture,Tables,East,On-Time,2,191.69,211.51,0.48,124
ORD-19454,2023-04-01,Electronics,Computers,East,On-Time,2,224.9,362.1,0.0,20
ORD-19455,2023-04-21,Apparel,Shirts,East,On-Time,3,300.08,711.48,0.05,35
ORD-19456,2023-08-06,Electronics,Accessories,South,On-Time,4,19.21,37.58,0.05,13
ORD-19457,2023-11-03,Furniture,,East,On-Time,5,348.44,404.3,0.4,93
ORD-19458,2023-09-11,Electronics,Accessories,East,On-Time,1,316.77,558.64,0.05,34
ORD-19459,2023-11-30,Apparel,Footwear,North,On-Time,3,186.95,310.7,0.05,31
ORD-19460,2023-07-23,Electronics,Accessories,South,On-Time,2,266.56,542.45,0.05,21
ORD-19461,2023-03-04,Furniture,Desks,North,On-Time,1,233.56,306.37,0.49,116
ORD-19462,2023-12-10,Apparel,Pants,South,On-Time,3,129.89,260.51,0.05,26
ORD-19463,2023-03-31,Apparel,Footwear,South,Delayed - Customs,1,217.72,275.1,0.44,104
ORD-19464,2023-01-29,Furniture,Tables,West,Delayed - Transit,2,253.02,333.41,0.05,81
ORD-19465,2023-12-19,Electronics,,West,On-Time,2,373.43,823.21,0.05,12
ORD-19466,2023-10-31,Furniture,Tables,South,On-Time,2,75.44,85.29,0.45,129
ORD-19467,2023-03-17,Apparel,Footwear,South,On-Time,2,88.54,193.82,0.0,18
ORD-19468,2023-08-02,Furniture,Tables,East,Delayed - Transit,2,357.25,445.64,0.57,101
ORD-19469,2023-11-27,Apparel,Pants,North,On-Time,2,115.82,192.54,0.05,13
ORD-19470,2023-08-05,Apparel,Footwear,East,On-Time,4,312.75,662.54,0.0,37
ORD-19471,2023-01-04,Electronics,Computers,West,On-Time,1,127.41,299.16,0.05,29
ORD-19472,2023-03-16,Electronics,Accessories,South,On-Time,4,357.54,619.73,0.05,29
ORD-19473,2023-12-31,Electronics,Audio,West,On-Time,4,306.01,502.99,0.05,29
ORD-19474,2023-04-30,Electronics,Computers,North,Delayed - Transit,4,386.35,407.64,0.05,80
ORD-19475,2023-11-11,Electronics,Computers,West,On-Time,4,241.65,438.05,0.05,27
ORD-19476,2023-01-02,Apparel,Footwear,East,On-Time,1,70.82,122.28,0.0,41
ORD-19477,2023-12-01,Electronics,Audio,East,On-Time,3,163.22,330.19,0.0,45
ORD-19478,2023-08-10,Electronics,Computers,West,On-Time,5,24.44,55.0,0.05,17
ORD-19479,2023-04-02,Electronics,Audio,North,On-Time,3,397.18,799.08,0.05,33
ORD-19480,2023-04-14,Electronics,Accessories,South,On-Time,1,152.15,321.19,0.05,21
ORD-19481,2023-06-15,Furniture,Chairs,West,On-Time,4,248.59,319.04,0.48,87
ORD-19482,2023-12-17,Apparel,Pants,West,On-Time,4,145.93,324.52,0.0,24
ORD-19483,2023-05-29,Electronics,Computers,South,On-Time,3,252.07,456.83,0.0,31
ORD-19484,2023-12-14,Electronics,Accessories,East,On-Time,2,38.32,84.13,0.0,13
ORD-19485,2023-09-22,Apparel,Footwear,South,On-Time,3,57.76,96.24,0.0,46
ORD-19486,2023-05-15,Apparel,Pants,East,On-Time,5,368.04,629.26,0.0,28
ORD-19487,2023-07-09,Furniture,Chairs,East,On-Time,4,346.84,389.75,0.39,138
ORD-19488,2023-09-06,Apparel,Footwear,North,On-Time,2,92.51,154.55,0.05,35
ORD-19489,2023-08-13,Apparel,Footwear,East,Delayed - Transit,2,127.41,167.31,0.0,56
ORD-19490,2023-04-26,Furniture,Chairs,West,On-Time,4,376.99,426.44,0.55,144
ORD-19491,2023-08-05,Apparel,Pants,East,On-Time,1,343.22,613.2,0.0,43
ORD-19492,2023-02-12,Electronics,Computers,North,On-Time,2,20.22,38.3,0.05,27
ORD-19493,2023-03-21,Furniture,Desks,East,On-Time,4,218.43,254.84,0.0,50
ORD-19494,2023-05-13,Furniture,Tables,North,On-Time,1,134.27,146.14,0.57,124
ORD-19495,2023-10-18,Electronics,Accessories,South,On-Time,4,53.06,124.03,0.05,35
ORD-19496,2023-06-04,Apparel,Footwear,West,On-Time,2,54.34,118.63,0.0,31
ORD-19497,2023-09-22,Apparel,Footwear,South,On-Time,3,264.83,540.66,0.05,36
ORD-19498,2023-09-28,Furniture,Tables,North,Delayed - Customs,1,276.72,305.71,0.61,98
ORD-19499,2023-12-22,Electronics,Audio,South,Delayed - Transit,5,291.88,351.45,0.4,155
ORD-19500,2023-02-13,Electronics,Audio,East,On-Time,3,383.94,754.17,0.05,33
ORD-19501,2023-07-17,Furniture,Chairs,East,On-Time,2,179.01,225.62,0.62,91
ORD-19502,2023-07-21,Electronics,Accessories,South,On-Time,3,269.75,582.87,0.05,14
ORD-19503,2023-01-23,Electronics,Accessories,South,On-Time,4,242.02,401.32,0.05,22
ORD-19504,2023-08-29,Apparel,Footwear,West,On-Time,4,240.51,514.39,0.0,41
ORD-19505,2023-07-15,Furniture,Tables,South,Delayed - Transit,4,84.44,100.36,0.43,147
ORD-19506,2023-05-26,Electronics,Accessories,South,On-Time,2,128.72,211.09,0.05,29
ORD-19507,2023-09-08,Furniture,Tables,North,On-Time,2,151.8,202.56,0.36,109
ORD-19508,2023-10-18,Electronics,Accessories,West,On-Time,3,101.98,226.31,0.0,22
ORD-19509,2023-01-07,Electronics,Accessories,North,On-Time,1,282.56,649.58,0.05,42
ORD-19510,2023-12-07,Furniture,Desks,East,On-Time,1,90.4,114.88,0.46,102
ORD-19511,2023-11-03,Apparel,Shirts,East,Delayed - Transit,5,22.45,23.64,0.36,126
ORD-19512,2023-02-17,Furniture,Chairs,North,On-Time,2,160.98,201.75,0.42,162
ORD-19513,2023-06-20,Furniture,Tables,South,On-Time,5,353.7,453.94,0.4,116
ORD-19514,2023-04-11,Apparel,Pants,East,On-Time,3,198.46,447.46,0.05,24
ORD-19515,2023-12-24,Electronics,Computers,North,On-Time,2,140.27,257.14,0.05,39
ORD-19516,2023-04-30,Electronics,Audio,East,On-Time,1,106.7,204.89,0.0,45
ORD-19517,2023-12-21,Furniture,Desks,West,On-Time,5,171.79,201.93,0.53,99
ORD-19518,2023-01-01,Electronics,Accessories,South,On-Time,1,248.38,486.53,0.0,39
ORD-19519,2023-06-18,Apparel,Shirts,East,Delayed - Transit,1,142.75,166.03,0.52,99
ORD-19520,2023-07-21,Electronics,Computers,West,On-Time,2,272.3,524.26,0.0,17
ORD-19521,2023-02-17,Apparel,Shirts,West,Delayed - Transit,2,100.13,123.15,0.48,166
ORD-19522,2023-11-10,Electronics,Accessories,West,On-Time,5,352.83,720.54,0.0,19
ORD-19523,2023-11-24,Electronics,Audio,West,Delayed - Transit,1,145.08,175.61,0.64,100
ORD-19524,2023-04-12,Furniture,Chairs,South,Delayed - Transit,4,339.47,400.86,0.52,124
ORD-19525,2023-05-16,Apparel,Footwear,North,On-Time,3,382.69,773.54,0.05,39
ORD-19526,2023-07-06,Furniture,Chairs,South,On-Time,3,210.07,259.67,0.41,144
ORD-19527,2023-06-09,Electronics,Computers,South,On-Time,2,178.54,378.08,0.0,40
ORD-19528,2023-05-17,Furniture,Chairs,South,On-Time,3,282.47,356.96,0.0,73
ORD-19529,2023-10-30,Electronics,Audio,North,Delayed - Transit,5,339.17,430.0,0.57,134
ORD-19530,2023-03-01,Electronics,Computers,South,On-Time,4,172.85,285.36,0.05,34
ORD-19531,2023-02-09,Apparel,Footwear,South,On-Time,4,266.64,612.9,0.05,26
ORD-19532,2023-09-29,Furniture,Chairs,East,On-Time,3,94.46,102.99,0.4,152
ORD-19533,2023-06-05,Furniture,Desks,South,On-Time,2,180.26,226.13,0.0,75
ORD-19534,2023-09-12,Electronics,Audio,West,Delayed - Transit,4,148.24,188.18,0.44,114
ORD-19535,2023-02-11,Furniture,Chairs,West,On-Time,4,218.58,236.06,0.55,144
ORD-19536,2023-02-28,Electronics,Audio,West,On-Time,4,238.12,402.58,0.05,38
ORD-19537,2023-12-01,Apparel,Pants,South,On-Time,1,16.63,39.57,0.05,38
ORD-19538,2023-10-16,Apparel,Pants,East,On-Time,5,134.12,234.88,0.0,42
ORD-19539,2023-03-19,Apparel,Shirts,West,On-Time,2,262.4,471.57,0.0,18
ORD-19540,2023-10-20,Electronics,Audio,South,On-Time,3,91.49,193.16,0.05,17
ORD-19541,2023-05-12,Furniture,Chairs,North,On-Time,2,117.66,137.39,0.0,67
ORD-19542,2023-12-17,Furniture,Tables,North,On-Time,4,305.62,406.16,0.45,103
ORD-19543,2023-05-07,Apparel,Pants,South,On-Time,4,398.91,917.85,0.05,20
ORD-19544,2023-09-09,Apparel,Shirts,West,Delayed - Transit,1,213.69,235.05,0.63,113
ORD-19545,2023-10-04,Furniture,Tables,North,On-Time,1,145.73,195.13,0.0,79
ORD-19546,2023-03-22,Furniture,Chairs,East,On-Time,1,198.53,227.68,0.4,116
ORD-19547,2023-12-20,Furniture,Tables,East,Delayed - Transit,1,366.31,450.69,0.52,129
ORD-19548,2023-04-22,Apparel,Shirts,South,On-Time,5,128.24,259.49,0.0,51
ORD-19549,2023-04-17,Electronics,Accessories,South,Delayed - Transit,2,206.12,232.79,0.05,70
ORD-19550,2023-05-10,Apparel,Shirts,South,On-Time,4,46.77,85.27,0.05,53
ORD-19551,2023-12-19,Apparel,Footwear,North,On-Time,4,18.79,32.38,0.0,31
ORD-19552,2023-09-24,Electronics,Accessories,South,On-Time,2,148.61,345.24,0.0,24
ORD-19553,2023-03-15,Electronics,Audio,East,On-Time,1,215.96,421.92,0.0,33
ORD-19554,2023-03-31,Furniture,Chairs,South,On-Time,4,370.94,451.92,0.59,123
ORD-19555,2023-12-30,Apparel,Shirts,North,On-Time,1,103.61,201.72,0.05,31
ORD-19556,2023-06-15,Electronics,Audio,South,Delayed - Transit,3,87.09,112.29,0.0,75
ORD-19557,2023-09-10,Apparel,Footwear,North,On-Time,1,398.89,728.01,0.05,26
ORD-19558,2023-04-20,Apparel,Footwear,West,On-Time,5,338.14,637.47,0.05,26
ORD-19559,2023-10-11,Electronics,Audio,West,On-Time,2,19.6,39.64,0.0,9
ORD-19560,2023-03-10,Apparel,Shirts,South,Delayed - Transit,4,33.01,41.16,0.0,84
ORD-19561,2023-03-31,Apparel,Shirts,North,Delayed - Transit,3,22.57,26.54,0.37,141
ORD-19562,2023-04-20,Furniture,Desks,East,Delayed - Transit,4,388.13,518.73,0.49,137
ORD-19563,2023-06-13,Furniture,Tables,East,On-Time,4,392.24,517.6,0.41,105
ORD-19564,2023-06-28,Furniture,Chairs,South,Delayed - Transit,5,111.96,149.8,0.57,126
ORD-19565,2023-06-15,Electronics,Computers,West,On-Time,2,345.19,615.09,0.05,42
ORD-19566,2023-02-17,Electronics,Computers,West,On-Time,4,389.32,686.87,0.05,24
ORD-19567,2023-01-24,Apparel,Shirts,North,On-Time,1,52.09,123.48,0.0,25
ORD-19568,2023-12-17,Apparel,Shirts,West,On-Time,2,307.52,707.14,0.05,45
ORD-19569,2023-07-02,Furniture,Desks,North,On-Time,4,109.13,137.9,0.61,110
ORD-19570,2023-05-11,Furniture,Desks,East,On-Time,1,185.53,231.62,0.64,114
ORD-19571,2023-10-02,Furniture,Desks,South,On-Time,3,232.73,282.12,0.44,96
ORD-19572,2023-02-22,Apparel,Footwear,East,Delayed - Customs,1,120.85,127.61,0.41,87
ORD-19573,2023-08-24,Apparel,Footwear,North,On-Time,5,91.83,153.6,0.0,47
ORD-19574,2023-05-05,Electronics,Computers,North,On-Time,2,230.2,385.09,0.0,8
ORD-19575,2023-02-03,Electronics,Computers,North,Delayed - Transit,3,365.81,445.61,0.53,94
ORD-19576,2023-04-06,Furniture,Tables,West,On-Time,2,310.27,358.97,0.58,163
ORD-19577,2023-02-22,Furniture,Desks,North,On-Time,2,294.64,388.08,0.47,102
ORD-19578,2023-04-06,Apparel,Footwear,North,On-Time,4,106.47,210.01,0.05,23
ORD-19579,2023-06-03,Electronics,Accessories,East,On-Time,5,240.84,483.6,0.05,24
ORD-19580,2023-04-28,Furniture,Chairs,North,On-Time,2,183.82,211.81,0.46,135
ORD-19581,2023-06-05,Apparel,Pants,South,On-Time,5,248.62,525.06,0.05,27
ORD-19582,2023-08-28,Electronics,Accessories,East,Delayed - Customs,3,301.99,325.81,0.6,133
ORD-19583,2023-08-29,Electronics,Computers,East,On-Time,3,29.18,59.44,0.05,40
ORD-19584,2023-10-22,Furniture,Tables,West,On-Time,2,24.77,33.06,0.49,135
ORD-19585,2023-06-20,Furniture,Chairs,East,On-Time,3,345.0,414.58,0.0,83
ORD-19586,2023-02-20,Electronics,Computers,South,On-Time,1,273.69,481.06,0.0,30
ORD-19587,2023-11-10,Furniture,Desks,North,On-Time,3,138.47,178.63,0.53,139
ORD-19588,2023-02-17,Furniture,Chairs,East,On-Time,4,107.79,131.3,0.37,126
ORD-19589,2023-03-30,Electronics,Computers,East,On-Time,5,351.19,629.29,0.0,42
ORD-19590,2023-10-24,Furniture,Chairs,West,Delayed - Customs,4,321.13,424.16,0.55,138
ORD-19591,2023-03-10,Electronics,Accessories,East,On-Time,3,138.23,303.23,0.0,26
ORD-19592,2023-11-11,Furniture,Chairs,West,Delayed - Customs,1,335.12,394.21,0.64,108
ORD-19593,2023-09-30,Apparel,Pants,North,Delayed - Customs,4,183.35,233.26,0.05,78
ORD-19594,2023-04-09,Furniture,Tables,South,On-Time,2,58.9,66.97,0.56,144
ORD-19595,2023-11-10,Furniture,Desks,East,On-Time,4,45.37,49.72,0.38,133
